omim_id	omim_title	omim_description	omim_phenotype	api_lethal_hits	phenotype	section_matched	search_term	gene_symbol	hgnc_id	phenotypes	mode_of_inheritance	needs_date_check	lethal_hit_phenotype_included	lethality_quote	lethality_category_hpo	evidence_from_proband	evidence_from_family_members	disease_gene_lethal	gene_lethal	gene_lethal_summary	all_lethality_categories	earliest_lethality_category	merged_earliest_lethality_category
614464	JOUBERT SYNDROME 15	Joubert syndrome 15, 614464 (3)	Joubert syndrome 15	n	-	-	-	CEP41	HGNC:12370	Joubert syndrome 15, 614464 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614465	JOUBERT SYNDROME 16	Joubert syndrome 16, 614465 (3)	Joubert syndrome 16	n	-	-	-	TMEM138	HGNC:26944	Joubert syndrome 16, 614465 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614468	FAMILIAL COLD AUTOINFLAMMATORY SYNDROME 3	Familial cold autoinflammatory syndrome 3, 614468 (3)	Familial cold autoinflammatory syndrome 3	n	-	-	-	PLCG2	HGNC:9066	Familial cold autoinflammatory syndrome 3, 614468 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614470	RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER	RAS-associated autoimmune leukoproliferative disorder, 614470 (3)	RAS-associated autoimmune leukoproliferative disorder	y	RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER; RALD	Clinical Features	death|deaths|died	KRAS	HGNC:6407	RAS-associated autoimmune leukoproliferative disorder, 614470 (3), Autosomal dominant	Autosomal dominant	n	y	[Niemela et al. (2010) reported 2 unrelated Caucasian girls with RALD presenting in childhood. One had lymphadenopathy, splenomegaly, and recurrent upper respiratory infections. She developed several autoimmune conditions, including hemolytic anemia and thrombocytopenia. Laboratory studies showed hypergammaglobulinemia, B-cell lymphocytosis, monocytosis, and autoantibodies. Alpha/beta CD4-/CD8- T cells were not increased. She continued to have recurrent inflammatory episodes affecting the respiratory tract, but without documentation of an infectious agent. She died at age 13 years after a fever and cardiac arrest]	L5	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L5	L5	post-infant-lethal
614473	ARTERIAL CALCIFICATION, GENERALIZED, OF INFANCY, 2	Arterial calcification, generalized, of infancy, 2, 614473 (3)	Arterial calcification, generalized, of infancy, 2	y	ARTERIAL CALCIFICATION, GENERALIZED, OF INFANCY, 2; GACI2	Description|Clinical Features|Clinical Synopsis|Phenotype	fatal|died|die	ABCC6	HGNC:57	Arterial calcification, generalized, of infancy, 2, 614473 (3), Autosomal recessive	Autosomal recessive	y	y	[Glatz et al. (2006) described 2 patients with idiopathic infantile arterial calcification (IIAC). The first was an infant girl who presented at 33 days of life with tachypnea, tachycardia, cool extremities, and poor peripheral pulses. Echocardiography demonstrated cardiac dysfunction and an electrocardiogram and cardiac enzyme levels were suggestive of myocardial infarction (MI). Despite intensive care, her condition deteriorated over the next 2 weeks and the patient died after withdrawal of support at 6.5 weeks of age]	L3	y	-	lethal	lethal	lethal	L3|LU	L3	pre-infant-lethal
614474	ATRIOVENTRICULAR SEPTAL DEFECT 5	Atrioventricular septal defect 5, 614474 (3)	Atrioventricular septal defect 5	n	-	-	-	GATA6	HGNC:4174	Atrioventricular septal defect 5, 614474 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	lethal|nonlethal	lethal|nonlethal	L2	L2	pre-infant-lethal
614475	ATRIAL SEPTAL DEFECT 9	Atrial septal defect 9, 614475 (3)	Atrial septal defect 9	n	-	-	-	GATA6	HGNC:4174	Atrial septal defect 9, 614475 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	lethal|nonlethal	lethal|nonlethal	L2	L2	pre-infant-lethal
614480	HYPERTRIGLYCERIDEMIA, TRANSIENT INFANTILE	Hypertriglyceridemia, transient infantile, 614480 (3)	Hypertriglyceridemia, transient infantile	n	-	-	-	GPD1	HGNC:4455	Hypertriglyceridemia, transient infantile, 614480 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614482	HUPPKE-BRENDEL SYNDROME	Huppke-Brendel syndrome, 614482 (3)	Huppke-Brendel syndrome	y	HUPPKE-BRENDEL SYNDROME; HPBDS	Clinical Features|Clinical Synopsis	died|death|deaths	SLC33A1	HGNC:95	Huppke-Brendel syndrome, 614482 (3), Autosomal recessive	Autosomal recessive	y	y	[All patients died between ages 22 months and 6 years, from various causes.]	L3	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L3	L3	pre-infant-lethal
614483	BRAIN SMALL VESSEL DISEASE 2	Brain small vessel disease 2, 614483 (3)	Brain small vessel disease 2	y	BRAIN SMALL VESSEL DISEASE 2; BSVD2	Clinical Features|Phenotype	died	COL4A2	HGNC:2203	Brain small vessel disease 2, 614483 (3), Autosomal dominant	Autosomal dominant	y	n	-	-	-	-	ambiguous	ambiguous	ambiguous	-	-	-
614485	TRIGONOCEPHALY 2	Trigonocephaly 2, 614485 (3)	Trigonocephaly 2	n	-	-	-	FREM1	HGNC:23399	Trigonocephaly 2, 614485 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	lethal|nonlethal	lethal|nonlethal	L2	L2	pre-infant-lethal
614486	THROMBOPHILIA DUE TO THROMBOMODULIN DEFECT	Thrombophilia 12 due to thrombomodulin defect, 614486 (3)	Thrombophilia 12 due to thrombomodulin defect	y	THROMBOPHILIA DUE TO THROMBOMODULIN DEFECT; THPH12	Clinical Features|Phenotype	died|fatal|fetal_loss|fetal_losses	THBD	HGNC:11784	Thrombophilia 12 due to thrombomodulin defect, 614486 (3), Autosomal dominant	Autosomal dominant	n	n	-	-	-	-	ambiguous	ambiguous	ambiguous	-	-	-
614487	SPASTIC ATAXIA 5, AUTOSOMAL RECESSIVE	Spastic ataxia 5, autosomal recessive, 614487 (3)	Spastic ataxia 5, autosomal recessive	y	SPASTIC ATAXIA 5, AUTOSOMAL RECESSIVE; SPAX5	Clinical Features	died	AFG3L2	HGNC:315	Spastic ataxia 5, autosomal recessive, 614487 (3), Autosomal recessive	Autosomal recessive	y	y	[Pierson et al. (2011) reported 2 brothers, born of consanguineous Hispanic parents from Colombia, with early-onset spinocerebellar ataxia with spasticity and myoclonic epilepsy. Their disease courses were similar, although the younger sib had a more severe phenotype and died of pneumonia at age 13 years]	L5	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L5	L5	post-infant-lethal
614491	PSEUDOHYPOALDOSTERONISM, TYPE IIB	Pseudohypoaldosteronism, type IIB, 614491 (3)	Pseudohypoaldosteronism, type IIB	n	-	-	-	WNK4	HGNC:14544	Pseudohypoaldosteronism, type IIB, 614491 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614492	PSEUDOHYPOALDOSTERONISM, TYPE IIC	Pseudohypoaldosteronism, type IIC, 614492 (3)	Pseudohypoaldosteronism, type IIC	n	-	-	-	WNK1	HGNC:14540	Pseudohypoaldosteronism, type IIC, 614492 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	lethal|nonlethal	lethal|nonlethal	LU	LU	post-infant-lethal
614493	WISKOTT-ALDRICH SYNDROME 2	Wiskott-Aldrich syndrome 2, 614493 (3)	Wiskott-Aldrich syndrome 2	y	WISKOTT-ALDRICH SYNDROME 2; WAS2	Description|Clinical Features|Clinical Synopsis	death|deaths|died	WIPF1	HGNC:12736	Wiskott-Aldrich syndrome 2, 614493 (3), Autosomal recessive	Autosomal recessive	y	y	[Wiskott-Aldrich syndrome-2 (WAS2) is an autosomal recessive immunologic disorder characterized by onset of recurrent infections in infancy. Other features include thrombocytopenia with normal platelet volume and eczema. Laboratory studies show decreased CD8+ T cells, variably increased Ig, particularly IgE, low B cells, aberrant function of T and NK cells, and impaired T-cell migration. The cellular abnormalities are thought to result from defective F-actin polymerization. Death in early childhood may occur; hematopoietic stem cell transplantation is curative (summary by Lanzi et al., 2012)]	L4	y	-	lethal	lethal	lethal	L4	L4	post-infant-lethal
614495	PSEUDOHYPOALDOSTERONISM, TYPE IID	Pseudohypoaldosteronism, type IID, 614495 (3)	Pseudohypoaldosteronism, type IID	n	-	-	-	KLHL3	HGNC:6354	Pseudohypoaldosteronism, type IID, 614495 (3), Autosomal dominant, Autosomal recessive	Autosomal dominant, Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614496	PSEUDOHYPOALDOSTERONISM, TYPE IIE	Pseudohypoaldosteronism, type IIE, 614496 (3)	Pseudohypoaldosteronism, type IIE	n	-	-	-	CUL3	HGNC:2553	Pseudohypoaldosteronism, type IIE, 614496 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614497	MICROPHTHALMIA, ISOLATED, WITH COLOBOMA 7	Microphthalmia, isolated, with coloboma 7, 614497 (3)	Microphthalmia, isolated, with coloboma 7	n	-	-	-	ABCB6	HGNC:47	Microphthalmia, isolated, with coloboma 7, 614497 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614498	RIGIDITY AND MULTIFOCAL SEIZURE SYNDROME, LETHAL NEONATAL	Rigidity and multifocal seizure syndrome, lethal neonatal, 614498 (3)	Rigidity and multifocal seizure syndrome, lethal neonatal	y	RIGIDITY AND MULTIFOCAL SEIZURE SYNDROME, LETHAL NEONATAL; RMFSL	Description|Clinical Features|Clinical Synopsis|Phenotype	die|lethal|death|deaths|died	BRAT1	HGNC:21701	Rigidity and multifocal seizure syndrome, lethal neonatal, 614498 (3), Autosomal recessive	Autosomal recessive	y	y	[Van de Pol et al. (2015) reported 3 sibs, born of consanguineous Moroccan parents, with infantile onset of epileptic encephalopathy resulting in death between 2 and 17 months of age]	L3	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L3	L3	pre-infant-lethal
614499	INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 34, WITH VARIANT LISSENCEPHALY	Intellectual developmental disorder, autosomal recessive 34, with variant lissencephaly, 614499 (3)	Intellectual developmental disorder, autosomal recessive 34, with variant lissencephaly	y	INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 34, WITH VARIANT LISSENCEPHALY; MRT34	Clinical Synopsis|Phenotype	death|deaths	CRADD	HGNC:2340	Intellectual developmental disorder, autosomal recessive 34, with variant lissencephaly, 614499 (3), Autosomal recessive	Autosomal recessive	y	n	-	-	-	-	ambiguous	ambiguous	ambiguous	-	-	-
614500	CONE-ROD DYSTROPHY 16	Cone-rod dystrophy 16, 614500 (3)	Cone-rod dystrophy 16	n	-	-	-	CFAP418	HGNC:27232	Cone-rod dystrophy 16, 614500 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614500	CONE-ROD DYSTROPHY 16	Retinitis pigmentosa 64, 614500 (3)	Retinitis pigmentosa 64	n	-	-	-	CFAP418	HGNC:27232	Retinitis pigmentosa 64, 614500 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614501	NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, CRANIOFACIAL ABNORMALITIES, AND SEIZURES	Neurodevelopmental disorder with hypotonia, craniofacial abnormalities, and seizures, 614501 (3)	Neurodevelopmental disorder with hypotonia, craniofacial abnormalities, and seizures	n	-	-	-	SNIP1	HGNC:30587	Neurodevelopmental disorder with hypotonia, craniofacial abnormalities, and seizures, 614501 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614504	USHER SYNDROME, TYPE IIIB	Usher syndrome type 3B, 614504 (3)	Usher syndrome type 3B	y	USHER SYNDROME, TYPE IIIB; USH3B	Clinical Features	died	HARS1	HGNC:4816	Usher syndrome type 3B, 614504 (3), Autosomal recessive	Autosomal recessive	y	n	-	-	-	-	ambiguous	ambiguous|nonlethal	ambiguous	-	-	-
614507	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ir	Congenital disorder of glycosylation, type Ir, 614507 (3)	Congenital disorder of glycosylation, type Ir	n	-	-	-	DDOST	HGNC:2728	Congenital disorder of glycosylation, type Ir, 614507 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614508	MIRROR MOVEMENTS 2	Mirror movements 2, 614508 (3)	Mirror movements 2	n	-	-	-	RAD51	HGNC:9817	Mirror movements 2, 614508 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614514	THROMBOPHILIA DUE TO PROTEIN S DEFICIENCY, AUTOSOMAL RECESSIVE	Thrombophilia 5 due to protein S deficiency, autosomal recessive, 614514 (3)	Thrombophilia 5 due to protein S deficiency, autosomal recessive	y	THROMBOPHILIA DUE TO PROTEIN S DEFICIENCY, AUTOSOMAL RECESSIVE; THPH6	Clinical Features	died	PROS1	HGNC:9456	Thrombophilia 5 due to protein S deficiency, autosomal recessive, 614514 (3), Autosomal recessive	Autosomal recessive	n	y	[died on the eighth day of life]	L2	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L2	L2	pre-infant-lethal
614524	FIBROCHONDROGENESIS 2	Fibrochondrogenesis 2, 614524 (3)	Fibrochondrogenesis 2	y	FIBROCHONDROGENESIS 2; FBCG2	Description|Clinical Features	lethality|died	COL11A2	HGNC:2187	Fibrochondrogenesis 2, 614524 (3), Autosomal dominant, Autosomal recessive	Autosomal dominant, Autosomal recessive	y	y	[Tompson et al. (2012) reported 2 unrelated probands with fibrochondrogenesis who died at birth / The chest is small, causing perinatal respiratory problems which usually, but not always, result in lethality]	L2	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L2	L2	pre-infant-lethal
614546	EFAVIRENZ, POOR METABOLISM OF	Efavirenz, poor metabolism of, 614546 (3)	Efavirenz, poor metabolism of	n	-	-	-	CYP2B6	HGNC:2615	Efavirenz, poor metabolism of, 614546 (3)	-	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614557	EHLERS-DANLOS SYNDROME, KYPHOSCOLIOTIC TYPE, 2	Ehlers-Danlos syndrome, kyphoscoliotic type, 2, 614557 (3)	Ehlers-Danlos syndrome, kyphoscoliotic type, 2	y	EHLERS-DANLOS SYNDROME, KYPHOSCOLIOTIC TYPE, 2; EDSKSCL2	Clinical Features	died	FKBP14	HGNC:18625	Ehlers-Danlos syndrome, kyphoscoliotic type, 2, 614557 (3), Autosomal recessive	Autosomal recessive	y	y	[Baumann et al. (2012) reported a 16-year-old Austrian boy who was born with severe muscle hypotonia, paucity of antigravity movements, poor sucking, hypermobile joints, and slightly bluish sclerae... She had an older sister who was born with hypotonia, developed mild but progressive kyphoscoliosis and follicular hyperkeratosis, and died unexpectedly at 12 years of age from aortic rupture]	L5	n	y	lethal	lethal	lethal	L5	L5	post-infant-lethal
614558	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 13	Developmental and epileptic encephalopathy 13, 614558 (3)	Developmental and epileptic encephalopathy 13	y	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 13; DEE13	Clinical Features	died	SCN8A	HGNC:10596	Developmental and epileptic encephalopathy 13, 614558 (3), Autosomal dominant	Autosomal dominant	y	y	[Veeramah et al. (2012) reported a 15-year-old girl with onset of refractory generalized seizures at age 6 months. At age 4 years, the seizure phenotype changed to epileptic spasms, followed by regression of speech and language skills... The patient died suddenly at age 15 years]	L5	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L5	L5	post-infant-lethal
614559	INFANTILE CEREBELLAR-RETINAL DEGENERATION	Infantile cerebellar-retinal degeneration, 614559 (3)	Infantile cerebellar-retinal degeneration	y	INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD	Clinical Features	died	ACO2	HGNC:118	Infantile cerebellar-retinal degeneration, 614559 (3), Autosomal recessive	Autosomal recessive	y	y	[Blackburn et al. (2020) described the clinical characteristics of 5 patients with biallelic mutations in ACO2. Patients 1 and 2 were brothers, aged 12 and 15 years, who had relatively mild symptoms, including episodic ataxia, mild developmental delays, dysarthria, and behavioral problems. Brain MRI in patient 2 at age 6 years showed small midbrain, pons, and middle cerebellar peduncles. Patient 3 had cerebellar hypoplasia, ataxia, seizures, optic atrophy, and retinitis pigmentosa. At age 26 years, she had moderately to severely impaired ID, a vocabulary of 4 to 5 words, and was nonambulatory. Patient 4 had severe neonatal hypotonia, diminished reflexes, and central apnea resulting in ventilator dependence. Ophthalmologic examination showed bilateral retinal degeneration and optic atrophy. Brain MRI at age 5 months showed dilatation of the ventricles, prominent subarachnoid spaces, thinning of the corpus callosum, hypoplastic cerebellar vermis, and a hypoplastic pons. He developed multifocal epilepsy and died at 9 months of age]	L3	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L3	L3	pre-infant-lethal
614563	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 13	Cortical dysplasia, complex, with other brain malformations 13, 614563 (3)	Cortical dysplasia, complex, with other brain malformations 13	n	-	-	-	DYNC1H1	HGNC:2961	Cortical dysplasia, complex, with other brain malformations 13, 614563 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614565	NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1E	Night blindness, congenital stationary (complete), 1E, autosomal recessive, 614565 (3)	Night blindness, congenital stationary (complete), 1E, autosomal recessive	n	-	-	-	GPR179	HGNC:31371	Night blindness, congenital stationary (complete), 1E, autosomal recessive, 614565 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614575	CEREBELLAR ATAXIA, NEUROPATHY, AND VESTIBULAR AREFLEXIA SYNDROME	Cerebellar ataxia, neuropathy, and vestibular areflexia syndrome, 614575 (3)	Cerebellar ataxia, neuropathy, and vestibular areflexia syndrome	n	-	-	-	RFC1	HGNC:9969	Cerebellar ataxia, neuropathy, and vestibular areflexia syndrome, 614575 (3), Autosomal recessive	Autosomal recessive	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614576	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIl	Congenital disorder of glycosylation, type IIl, 614576 (3)	Congenital disorder of glycosylation, type IIl	y	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIl; CDG2L	Description|Clinical Features|Clinical Synopsis|Phenotype	death|deaths|died|fatal	COG6	HGNC:18621	Congenital disorder of glycosylation, type IIl, 614576 (3), Autosomal recessive	Autosomal recessive	n	y	[Rymen et al. (2015) reported 7 additional patients with CDG2L, including the sister and 2 sib cousins of the patient reported by Lubbehusen et al. (2010).... Five of the 7 patients died in the first days or weeks of life]	L2	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L2	L2	pre-infant-lethal
614582	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 9	Combined oxidative phosphorylation deficiency 9, 614582 (3)	Combined oxidative phosphorylation deficiency 9	y	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 9; COXPD9	Clinical Features|Clinical Synopsis	death|deaths|died	MRPL3	HGNC:10379	Combined oxidative phosphorylation deficiency 9, 614582 (3), Autosomal recessive	Autosomal recessive	n	y	[Bursle et al. (2017) reported a male infant, born of unrelated parents, with a severe mitochondrial disorder resulting in death at 11 months of age]	L3	y	-	lethal	lethal	lethal	L3	L3	pre-infant-lethal
614583	BARAITSER-WINTER SYNDROME 2	Baraitser-Winter syndrome 2, 614583 (3)	Baraitser-Winter syndrome 2	n	-	-	-	ACTG1	HGNC:144	Baraitser-Winter syndrome 2, 614583 (3), Autosomal dominant	Autosomal dominant	-	-	-	-	-	-	nonlethal	nonlethal	nonlethal	-	-	-
614592	BENT BONE DYSPLASIA SYNDROME 1	Bent bone dysplasia syndrome, 614592 (3)	Bent bone dysplasia syndrome	y	BENT BONE DYSPLASIA SYNDROME 1; BBDS1	Description|Phenotype	lethal	FGFR2	HGNC:3689	Bent bone dysplasia syndrome, 614592 (3), Autosomal dominant	Autosomal dominant	y	y	[Merrill et al. (2012) studied 4 fetuses, 3 female and 1 male, with a perinatal lethal skeletal dysplasia characterized by poor mineralization of the calvarium, craniosynostosis, dysmorphic facial features, prenatal teeth, hypoplastic pubis and clavicles, osteopenia, and bent long bones]	L2	y	-	lethal	lethal|nonlethal	lethal|nonlethal	L1|L2|L3	L1	pre-infant-lethal
